Iteration,Number of data points,Number of pareto points queries,GD,IGD,MPFE,Point chosen
79,84,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,449
80,85,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,371
81,86,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,447
82,87,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,355
83,88,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,282
84,89,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,460
85,90,7,0.04014974057423917,0.10541337461587033,0.19365727758131512,324
86,91,7,0.048095508766260286,0.10039841958175748,0.19365727758131512,426
87,92,7,0.048095508766260286,0.10039841958175748,0.19365727758131512,414
88,93,7,0.048095508766260286,0.10039841958175748,0.19365727758131512,64
89,94,7,0.048095508766260286,0.10039841958175748,0.19365727758131512,142
90,95,7,0.051315473590476016,0.0979677540270997,0.19365727758131512,664
91,96,7,0.051315473590476016,0.0979677540270997,0.19365727758131512,340
92,97,7,0.051315473590476016,0.0979677540270997,0.19365727758131512,709
93,98,7,0.051315473590476016,0.0979677540270997,0.19365727758131512,318
94,99,7,0.051315473590476016,0.0979677540270997,0.19365727758131512,569
95,100,7,0.05274951185890728,0.0978755133055974,0.19365727758131512,105
96,101,7,0.05274951185890728,0.0978755133055974,0.19365727758131512,556
97,102,7,0.05274951185890728,0.0978755133055974,0.19365727758131512,295
98,103,7,0.05274951185890728,0.0978755133055974,0.19365727758131512,313
99,104,8,0.05011203626596191,0.09094248160830769,0.19365727758131512,32
